N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 12, 6, 16, 1000, 3, 4, 8, 3391, 70, 0.500000, 0.262443, 0.000000, 2235, 0, 279
1, 12, 6, 64, 100, 1, 1, 8, 624, 115, 0.125000, 0.710660, 0.000000, 441, 0, 0
1, 12, 6, 64, 100, 1, 2, 8, 593, 84, 0.250000, 0.541237, 0.000000, 411, 0, 0
1, 12, 6, 64, 100, 1, 3, 8, 583, 72, 0.400000, 0.620513, 0.000000, 403, 0, 0
1, 12, 6, 64, 100, 1, 4, 8, 579, 70, 0.500000, 0.443850, 0.000000, 364, 0, 39
1, 12, 6, 64, 100, 2, 1, 8, 624, 115, 0.125000, 0.710660, 0.000000, 441, 0, 0
1, 12, 6, 64, 100, 2, 2, 8, 593, 84, 0.250000, 0.541237, 0.000000, 411, 0, 0
1, 12, 6, 64, 100, 2, 3, 8, 583, 72, 0.400000, 0.620513, 0.000000, 403, 0, 0
1, 12, 6, 64, 100, 2, 4, 8, 579, 70, 0.500000, 0.443850, 0.000000, 364, 0, 39
1, 12, 6, 64, 100, 3, 1, 8, 624, 115, 0.125000, 0.710660, 0.000000, 441, 0, 0
1, 12, 6, 64, 100, 3, 2, 8, 593, 84, 0.250000, 0.541237, 0.000000, 411, 0, 0
1, 12, 6, 64, 100, 3, 3, 8, 583, 72, 0.400000, 0.620513, 0.000000, 403, 0, 0
1, 12, 6, 64, 100, 3, 4, 8, 579, 70, 0.500000, 0.443850, 0.000000, 364, 0, 39
1, 12, 6, 64, 1000, 1, 1, 8, 3269, 115, 0.125000, 0.663507, 0.000000, 2781, 0, 0
1, 12, 6, 64, 1000, 1, 2, 8, 3295, 84, 0.250000, 0.483871, 0.000000, 2595, 0, 0
1, 12, 6, 64, 1000, 1, 3, 8, 3254, 72, 0.400000, 0.521401, 0.000000, 2515, 0, 0
1, 12, 6, 64, 1000, 1, 4, 8, 3215, 70, 0.500000, 0.404878, 0.000000, 2236, 0, 279
1, 12, 6, 64, 1000, 2, 1, 8, 3269, 115, 0.125000, 0.663507, 0.000000, 2781, 0, 0
1, 12, 6, 64, 1000, 2, 2, 8, 3295, 84, 0.250000, 0.483871, 0.000000, 2595, 0, 0
1, 12, 6, 64, 1000, 2, 3, 8, 3254, 72, 0.400000, 0.521401, 0.000000, 2515, 0, 0
