N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 12, 6, 64, 1000, 3, 1, 8, 1483, 107, 0.242424, 0.772251, -1.875000, 846, 0, 0
1, 12, 6, 64, 1000, 3, 2, 8, 1170, 79, 0.346154, 0.745562, -0.857143, 627, 80, 0
1, 12, 6, 64, 1000, 3, 3, 8, 1170, 79, 0.346154, 0.745562, -0.857143, 627, 80, 0
1, 12, 6, 64, 1000, 3, 4, 8, 1199, 72, 0.500000, 0.729107, -1.700000, 438, 203, 0
1, 24, 12, 8, 100, 1, 1, 8, 318, 107, 0.242424, 0.703470, -1.090909, 2, 0, 0
1, 24, 12, 8, 100, 1, 2, 8, 334, 79, 0.346154, 0.644578, -1.416667, 4, 0, 0
1, 24, 12, 8, 100, 1, 3, 8, 334, 79, 0.346154, 0.644578, -1.416667, 4, 0, 0
1, 24, 12, 8, 100, 1, 4, 8, 368, 72, 0.500000, 0.576923, -0.666667, 0, 5, 0
1, 24, 12, 8, 100, 2, 1, 8, 318, 107, 0.242424, 0.703470, -1.090909, 2, 0, 0
1, 24, 12, 8, 100, 2, 2, 8, 336, 79, 0.384615, 0.622754, -1.333333, 4, 0, 0
1, 24, 12, 8, 100, 2, 3, 8, 336, 79, 0.384615, 0.622754, -1.333333, 4, 0, 0
1, 24, 12, 8, 100, 2, 4, 8, 394, 72, 0.541667, 0.244845, -0.400000, 0, 12, 0
1, 24, 12, 8, 100, 3, 1, 8, 318, 107, 0.242424, 0.703470, -1.090909, 2, 0, 0
1, 24, 12, 8, 100, 3, 2, 8, 331, 79, 0.346154, 0.641337, -1.333333, 4, 0, 0
1, 24, 12, 8, 100, 3, 3, 8, 331, 79, 0.346154, 0.641337, -1.333333, 4, 0, 0
1, 24, 12, 8, 100, 3, 4, 8, 367, 72, 0.500000, 0.573003, -0.666667, 0, 5, 0
1, 24, 12, 8, 1000, 1, 1, 8, 1324, 107, 0.242424, 0.739857, -2.444444, 533, 0, 0
1, 24, 12, 8, 1000, 1, 2, 8, 1278, 79, 0.346154, 0.654589, -1.916667, 340, 0, 0
