N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 16, 100, 2, 1, 8, 1538, 580, 0.041667, 0.854676, 0.000000, 848, 0, 0
1, 24, 12, 16, 100, 2, 2, 8, 1543, 510, 0.083333, 0.765152, 0.000000, 888, 0, 0
1, 24, 12, 16, 100, 2, 3, 8, 1631, 490, 0.125000, 0.751220, 0.000000, 1015, 10, 0
1, 24, 12, 16, 100, 2, 4, 8, 1634, 480, 0.166667, 0.495798, 0.000000, 1040, 8, 0
1, 24, 12, 16, 100, 3, 1, 8, 1538, 580, 0.041667, 0.854676, 0.000000, 848, 0, 0
1, 24, 12, 16, 100, 3, 2, 8, 1543, 510, 0.083333, 0.765152, 0.000000, 888, 0, 0
1, 24, 12, 16, 100, 3, 3, 8, 1631, 490, 0.125000, 0.751220, 0.000000, 1015, 10, 0
1, 24, 12, 16, 100, 3, 4, 8, 1634, 480, 0.166667, 0.495798, 0.000000, 1040, 8, 0
1, 24, 12, 16, 1000, 1, 1, 8, 5379, 580, 0.041667, 0.905405, 0.000000, 4422, 0, 0
1, 24, 12, 16, 1000, 1, 2, 8, 5343, 510, 0.083333, 0.831148, 0.000000, 4227, 0, 0
1, 24, 12, 16, 1000, 1, 3, 8, 5513, 490, 0.125000, 0.741573, 0.000000, 4237, 0, 0
1, 24, 12, 16, 1000, 1, 4, 8, 5413, 480, 0.166667, 0.494137, 0.000000, 4162, 0, 0
1, 24, 12, 16, 1000, 2, 1, 8, 5379, 580, 0.041667, 0.905405, 0.000000, 4422, 0, 0
1, 24, 12, 16, 1000, 2, 2, 8, 5343, 510, 0.083333, 0.831148, 0.000000, 4227, 0, 0
1, 24, 12, 16, 1000, 2, 3, 8, 5513, 490, 0.125000, 0.741573, 0.000000, 4237, 0, 0
1, 24, 12, 16, 1000, 2, 4, 8, 5413, 480, 0.166667, 0.494137, 0.000000, 4162, 0, 0
1, 24, 12, 16, 1000, 3, 1, 8, 5379, 580, 0.041667, 0.905405, 0.000000, 4422, 0, 0
1, 24, 12, 16, 1000, 3, 2, 8, 5343, 510, 0.083333, 0.831148, 0.000000, 4227, 0, 0
1, 24, 12, 16, 1000, 3, 3, 8, 5513, 490, 0.125000, 0.741573, 0.000000, 4237, 0, 0
1, 24, 12, 16, 1000, 3, 4, 8, 5413, 480, 0.166667, 0.494137, 0.000000, 4162, 0, 0
1, 24, 12, 64, 100, 1, 1, 8, 1540, 580, 0.041667, 0.891971, 0.000000, 870, 0, 0
1, 24, 12, 64, 100, 1, 2, 8, 1534, 510, 0.083333, 0.803030, 0.000000, 889, 0, 0
1, 24, 12, 64, 100, 1, 3, 8, 1601, 490, 0.125000, 0.821488, 0.000000, 1003, 12, 0
1, 24, 12, 64, 100, 1, 4, 8, 1600, 480, 0.166667, 0.800000, 0.000000, 1014, 10, 0
1, 24, 12, 64, 100, 2, 1, 8, 1540, 580, 0.041667, 0.891971, 0.000000, 870, 0, 0
1, 24, 12, 64, 100, 2, 2, 8, 1534, 510, 0.083333, 0.803030, 0.000000, 889, 0, 0
1, 24, 12, 64, 100, 2, 3, 8, 1601, 490, 0.125000, 0.821488, 0.000000, 1003, 12, 0
1, 24, 12, 64, 100, 2, 4, 8, 1600, 480, 0.166667, 0.800000, 0.000000, 1014, 10, 0
1, 24, 12, 64, 100, 3, 1, 8, 1540, 580, 0.041667, 0.891971, 0.000000, 870, 0, 0
1, 24, 12, 64, 100, 3, 2, 8, 1534, 510, 0.083333, 0.803030, 0.000000, 889, 0, 0
1, 24, 12, 64, 100, 3, 3, 8, 1601, 490, 0.125000, 0.821488, 0.000000, 1003, 12, 0
1, 24, 12, 64, 100, 3, 4, 8, 1600, 480, 0.166667, 0.800000, 0.000000, 1014, 10, 0
1, 24, 12, 64, 1000, 1, 1, 8, 5291, 580, 0.041667, 0.917417, 0.000000, 4422, 0, 0
1, 24, 12, 64, 1000, 1, 2, 8, 5226, 510, 0.083333, 0.868852, 0.000000, 4336, 0, 0
1, 24, 12, 64, 1000, 1, 3, 8, 5350, 490, 0.125000, 0.818781, 0.000000, 4317, 6, 0
1, 24, 12, 64, 1000, 1, 4, 8, 5338, 480, 0.166667, 0.797320, 0.000000, 4316, 6, 0
1, 24, 12, 64, 1000, 2, 1, 8, 5291, 580, 0.041667, 0.917417, 0.000000, 4422, 0, 0
1, 24, 12, 64, 1000, 2, 2, 8, 5226, 510, 0.083333, 0.868852, 0.000000, 4336, 0, 0
1, 24, 12, 64, 1000, 2, 3, 8, 5350, 490, 0.125000, 0.818781, 0.000000, 4317, 6, 0
1, 24, 12, 64, 1000, 2, 4, 8, 5338, 480, 0.166667, 0.797320, 0.000000, 4316, 6, 0
1, 24, 12, 64, 1000, 3, 1, 8, 5291, 580, 0.041667, 0.917417, 0.000000, 4422, 0, 0
1, 24, 12, 64, 1000, 3, 2, 8, 5226, 510, 0.083333, 0.868852, 0.000000, 4336, 0, 0
1, 24, 12, 64, 1000, 3, 3, 8, 5350, 490, 0.125000, 0.818781, 0.000000, 4317, 6, 0
1, 24, 12, 64, 1000, 3, 4, 8, 5338, 480, 0.166667, 0.797320, 0.000000, 4316, 6, 0
1, 32, 16, 8, 100, 1, 1, 8, 1570, 580, 0.041667, 0.856330, 0.000000, 872, 0, 0
1, 32, 16, 8, 100, 1, 2, 8, 1541, 510, 0.083333, 0.550681, 0.000000, 885, 0, 0
1, 32, 16, 8, 100, 1, 3, 8, 1594, 490, 0.125000, 0.046990, 0.000000, 918, 0, 0
1, 32, 16, 8, 100, 1, 4, 8, 1615, 480, 0.166667, 0.001575, 0.000000, 981, 6, 0
1, 32, 16, 8, 100, 2, 1, 8, 1570, 580, 0.041667, 0.856330, 0.000000, 872, 0, 0
1, 32, 16, 8, 100, 2, 2, 8, 1541, 510, 0.083333, 0.550681, 0.000000, 885, 0, 0
1, 32, 16, 8, 100, 2, 3, 8, 1594, 490, 0.125000, 0.046990, 0.000000, 918, 0, 0
1, 32, 16, 8, 100, 2, 4, 8, 1615, 480, 0.166667, 0.001575, 0.000000, 981, 6, 0
1, 32, 16, 8, 100, 3, 1, 8, 1570, 580, 0.041667, 0.856330, 0.000000, 872, 0, 0
1, 32, 16, 8, 100, 3, 2, 8, 1541, 510, 0.083333, 0.550681, 0.000000, 885, 0, 0
1, 32, 16, 8, 100, 3, 3, 8, 1594, 490, 0.125000, 0.046990, 0.000000, 918, 0, 0
1, 32, 16, 8, 100, 3, 4, 8, 1615, 480, 0.166667, 0.001575, 0.000000, 981, 6, 0
1, 32, 16, 8, 1000, 1, 1, 8, 5422, 580, 0.041667, 0.859420, 0.000000, 4298, 0, 0
1, 32, 16, 8, 1000, 1, 2, 8, 5336, 510, 0.083333, 0.605178, 0.000000, 4166, 0, 0
1, 32, 16, 8, 1000, 1, 3, 8, 5475, 490, 0.125000, 0.095761, 0.000000, 4043, 0, 0
1, 32, 16, 8, 1000, 1, 4, 8, 5489, 480, 0.166667, 0.007987, 0.000000, 3992, 0, 0
1, 32, 16, 8, 1000, 2, 1, 8, 5422, 580, 0.041667, 0.859420, 0.000000, 4298, 0, 0
1, 32, 16, 8, 1000, 2, 2, 8, 5336, 510, 0.083333, 0.605178, 0.000000, 4166, 0, 0
1, 32, 16, 8, 1000, 2, 3, 8, 5475, 490, 0.125000, 0.095761, 0.000000, 4043, 0, 0
1, 32, 16, 8, 1000, 2, 4, 8, 5489, 480, 0.166667, 0.007987, 0.000000, 3992, 0, 0
1, 32, 16, 8, 1000, 3, 1, 8, 5422, 580, 0.041667, 0.859420, 0.000000, 4298, 0, 0
1, 32, 16, 8, 1000, 3, 2, 8, 5336, 510, 0.083333, 0.605178, 0.000000, 4166, 0, 0
1, 32, 16, 8, 1000, 3, 3, 8, 5475, 490, 0.125000, 0.095761, 0.000000, 4043, 0, 0
1, 32, 16, 8, 1000, 3, 4, 8, 5489, 480, 0.166667, 0.007987, 0.000000, 3992, 0, 0
1, 32, 16, 16, 100, 1, 1, 8, 1570, 580, 0.041667, 0.856330, 0.000000, 872, 0, 0
1, 32, 16, 16, 100, 1, 2, 8, 1541, 510, 0.083333, 0.776097, 0.000000, 885, 0, 0
