N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 16, 100, 1, 1, 8, 2065, 643, 0.562500, 0.702074, 0.755556, 109, 4, 39
1, 24, 12, 16, 100, 1, 2, 8, 1917, 608, 0.486486, 0.733645, 0.734940, 229, 4, 39
1, 24, 12, 16, 100, 1, 3, 8, 1958, 597, 0.513889, 0.699829, 0.710843, 228, 30, 39
1, 24, 12, 16, 100, 1, 4, 8, 1900, 592, 0.507042, 0.706161, 0.728916, 204, 49, 48
1, 24, 12, 16, 100, 2, 1, 8, 1906, 643, 0.450000, 0.745087, 0.744048, 196, 4, 39
1, 24, 12, 16, 100, 2, 2, 8, 1917, 608, 0.486486, 0.733645, 0.734940, 229, 4, 39
1, 24, 12, 16, 100, 2, 3, 8, 1920, 597, 0.500000, 0.723998, 0.719512, 238, 30, 39
1, 24, 12, 16, 100, 2, 4, 8, 1900, 592, 0.507042, 0.706161, 0.728916, 204, 49, 48
1, 24, 12, 16, 100, 3, 1, 8, 1906, 643, 0.450000, 0.745087, 0.744048, 196, 4, 39
1, 24, 12, 16, 100, 3, 2, 8, 1917, 608, 0.486486, 0.733645, 0.734940, 229, 4, 39
1, 24, 12, 16, 100, 3, 3, 8, 1920, 597, 0.500000, 0.723998, 0.719512, 238, 30, 39
1, 24, 12, 16, 100, 3, 4, 8, 1900, 592, 0.507042, 0.706161, 0.728916, 204, 49, 48
1, 24, 12, 16, 1000, 1, 1, 8, 6746, 643, 0.537500, 0.740124, 0.743017, 1989, 83, 188
1, 24, 12, 16, 1000, 1, 2, 8, 5926, 608, 0.486486, 0.753973, 0.722892, 2108, 83, 188
1, 24, 12, 16, 1000, 1, 3, 8, 6403, 597, 0.513889, 0.713447, 0.690909, 2235, 119, 188
1, 24, 12, 16, 1000, 1, 4, 8, 6198, 592, 0.507042, 0.714049, 0.722892, 2206, 202, 208
1, 24, 12, 16, 1000, 2, 1, 8, 6209, 643, 0.450000, 0.751470, 0.727273, 2197, 83, 188
1, 24, 12, 16, 1000, 2, 2, 8, 5926, 608, 0.486486, 0.753973, 0.722892, 2108, 83, 188
1, 24, 12, 16, 1000, 2, 3, 8, 6063, 597, 0.500000, 0.742042, 0.709091, 2325, 119, 188
1, 24, 12, 16, 1000, 2, 4, 8, 6198, 592, 0.507042, 0.714049, 0.722892, 2206, 202, 208
1, 24, 12, 16, 1000, 3, 1, 8, 6209, 643, 0.450000, 0.751470, 0.727273, 2197, 83, 188
1, 24, 12, 16, 1000, 3, 2, 8, 5926, 608, 0.486486, 0.753973, 0.722892, 2108, 83, 188
1, 24, 12, 16, 1000, 3, 3, 8, 6063, 597, 0.500000, 0.742042, 0.709091, 2325, 119, 188
1, 24, 12, 16, 1000, 3, 4, 8, 6198, 592, 0.507042, 0.714049, 0.722892, 2206, 202, 208
1, 24, 12, 64, 100, 1, 1, 8, 1904, 643, 0.562500, 0.891580, 0.863158, 107, 4, 39
1, 24, 12, 64, 100, 1, 2, 8, 1751, 608, 0.486486, 0.871438, 0.846154, 212, 4, 39
1, 24, 12, 64, 100, 1, 3, 8, 1768, 597, 0.513889, 0.867379, 0.847059, 217, 29, 39
