N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 12, 6, 16, 1000, 3, 3, 8, 10022, 413, 0.333333, 0.144312, -0.010309, 8563, 88, 0
1, 12, 6, 16, 1000, 3, 4, 8, 10016, 407, 0.428571, 0.003431, -0.010309, 8563, 88, 0
1, 12, 6, 64, 100, 1, 1, 8, 2010, 461, 0.120000, 0.797980, -0.010309, 1394, 34, 0
1, 12, 6, 64, 100, 1, 2, 8, 1975, 425, 0.230769, 0.756272, -0.010309, 1394, 35, 0
1, 12, 6, 64, 100, 1, 3, 8, 1967, 413, 0.333333, 0.721612, -0.010309, 1398, 35, 0
1, 12, 6, 64, 100, 1, 4, 8, 1972, 407, 0.428571, 0.664815, -0.010309, 1399, 35, 0
1, 12, 6, 64, 100, 2, 1, 8, 2010, 461, 0.120000, 0.797980, -0.010309, 1394, 34, 0
1, 12, 6, 64, 100, 2, 2, 8, 1975, 425, 0.230769, 0.756272, -0.010309, 1394, 35, 0
1, 12, 6, 64, 100, 2, 3, 8, 1967, 413, 0.333333, 0.721612, -0.010309, 1398, 35, 0
1, 12, 6, 64, 100, 2, 4, 8, 1972, 407, 0.428571, 0.664815, -0.010309, 1399, 35, 0
1, 12, 6, 64, 100, 3, 1, 8, 2010, 461, 0.120000, 0.797980, -0.010309, 1394, 34, 0
1, 12, 6, 64, 100, 3, 2, 8, 1975, 425, 0.230769, 0.756272, -0.010309, 1394, 35, 0
1, 12, 6, 64, 100, 3, 3, 8, 1967, 413, 0.333333, 0.721612, -0.010309, 1398, 35, 0
1, 12, 6, 64, 100, 3, 4, 8, 1972, 407, 0.428571, 0.664815, -0.010309, 1399, 35, 0
1, 12, 6, 64, 1000, 1, 1, 8, 9770, 461, 0.120000, 0.765751, -0.010309, 8570, 28, 0
1, 12, 6, 64, 1000, 1, 2, 8, 9748, 425, 0.230769, 0.721368, -0.010309, 8570, 97, 0
1, 12, 6, 64, 1000, 1, 3, 8, 9883, 413, 0.333333, 0.671902, -0.010309, 8570, 88, 0
1, 12, 6, 64, 1000, 1, 4, 8, 9877, 407, 0.428571, 0.611993, -0.010309, 8511, 88, 0
1, 12, 6, 64, 1000, 2, 1, 8, 9770, 461, 0.120000, 0.765751, -0.010309, 8570, 28, 0
1, 12, 6, 64, 1000, 2, 2, 8, 9748, 425, 0.230769, 0.721368, -0.010309, 8570, 97, 0
1, 12, 6, 64, 1000, 2, 3, 8, 9883, 413, 0.333333, 0.671902, -0.010309, 8570, 88, 0
1, 12, 6, 64, 1000, 2, 4, 8, 9877, 407, 0.428571, 0.611993, -0.010309, 8511, 88, 0
1, 12, 6, 64, 1000, 3, 1, 8, 9770, 461, 0.120000, 0.765751, -0.010309, 8570, 28, 0
1, 12, 6, 64, 1000, 3, 2, 8, 9748, 425, 0.230769, 0.721368, -0.010309, 8570, 97, 0
1, 12, 6, 64, 1000, 3, 3, 8, 9883, 413, 0.333333, 0.671902, -0.010309, 8570, 88, 0
1, 12, 6, 64, 1000, 3, 4, 8, 9877, 407, 0.428571, 0.611993, -0.010309, 8511, 88, 0
1, 24, 12, 8, 100, 1, 1, 8, 2032, 461, 0.120000, 0.465625, -0.010309, 1373, 22, 0
1, 24, 12, 8, 100, 1, 2, 8, 1996, 425, 0.230769, 0.003236, -0.010309, 1330, 46, 136
1, 24, 12, 8, 100, 1, 3, 8, 1985, 413, 0.333333, 0.003300, -0.010309, 1240, 51, 194
1, 24, 12, 8, 100, 1, 4, 8, 1979, 407, 0.428571, 0.003333, -0.010309, 1178, 53, 224
1, 24, 12, 8, 100, 2, 1, 8, 2032, 461, 0.120000, 0.465625, -0.010309, 1373, 22, 0
1, 24, 12, 8, 100, 2, 2, 8, 1996, 425, 0.230769, 0.003236, -0.010309, 1330, 46, 136
1, 24, 12, 8, 100, 2, 3, 8, 1985, 413, 0.333333, 0.003300, -0.010309, 1240, 51, 194
1, 24, 12, 8, 100, 2, 4, 8, 1979, 407, 0.428571, 0.003333, -0.010309, 1178, 53, 224
1, 24, 12, 8, 100, 3, 1, 8, 2032, 461, 0.120000, 0.465625, -0.010309, 1373, 22, 0
1, 24, 12, 8, 100, 3, 2, 8, 1996, 425, 0.230769, 0.003236, -0.010309, 1330, 46, 136
1, 24, 12, 8, 100, 3, 3, 8, 1985, 413, 0.333333, 0.003300, -0.010309, 1240, 51, 194
1, 24, 12, 8, 100, 3, 4, 8, 1979, 407, 0.428571, 0.003333, -0.010309, 1178, 53, 224
1, 24, 12, 8, 1000, 1, 1, 8, 10014, 461, 0.120000, 0.469325, -0.010309, 8496, 0, 0
1, 24, 12, 8, 1000, 1, 2, 8, 10073, 425, 0.230769, 0.003058, -0.010309, 8333, 5, 1059
1, 24, 12, 8, 1000, 1, 3, 8, 10061, 413, 0.333333, 0.003115, -0.010309, 7630, 12, 1431
1, 24, 12, 8, 1000, 1, 4, 8, 10055, 407, 0.428571, 0.003145, -0.010309, 7262, 12, 1617
1, 24, 12, 8, 1000, 2, 1, 8, 10014, 461, 0.120000, 0.469325, -0.010309, 8496, 0, 0
1, 24, 12, 8, 1000, 2, 2, 8, 10073, 425, 0.230769, 0.003058, -0.010309, 8333, 5, 1059
1, 24, 12, 8, 1000, 2, 3, 8, 10061, 413, 0.333333, 0.003115, -0.010309, 7630, 12, 1431
1, 24, 12, 8, 1000, 2, 4, 8, 10055, 407, 0.428571, 0.003145, -0.010309, 7262, 12, 1617
1, 24, 12, 8, 1000, 3, 1, 8, 10014, 461, 0.120000, 0.469325, -0.010309, 8496, 0, 0
1, 24, 12, 8, 1000, 3, 2, 8, 10073, 425, 0.230769, 0.003058, -0.010309, 8333, 5, 1059
1, 24, 12, 8, 1000, 3, 3, 8, 10061, 413, 0.333333, 0.003115, -0.010309, 7630, 12, 1431
1, 24, 12, 8, 1000, 3, 4, 8, 10055, 407, 0.428571, 0.003145, -0.010309, 7262, 12, 1617
1, 24, 12, 16, 100, 1, 1, 8, 2032, 461, 0.120000, 0.721875, -0.010309, 1373, 22, 0
1, 24, 12, 16, 100, 1, 2, 8, 1996, 425, 0.230769, 0.535599, -0.010309, 1330, 46, 136
1, 24, 12, 16, 100, 1, 3, 8, 1985, 413, 0.333333, 0.141914, -0.010309, 1240, 51, 194
1, 24, 12, 16, 100, 1, 4, 8, 1979, 407, 0.428571, 0.003333, -0.010309, 1178, 53, 224
1, 24, 12, 16, 100, 2, 1, 8, 2032, 461, 0.120000, 0.721875, -0.010309, 1373, 22, 0
1, 24, 12, 16, 100, 2, 2, 8, 1996, 425, 0.230769, 0.535599, -0.010309, 1330, 46, 136
1, 24, 12, 16, 100, 2, 3, 8, 1985, 413, 0.333333, 0.141914, -0.010309, 1240, 51, 194
1, 24, 12, 16, 100, 2, 4, 8, 1979, 407, 0.428571, 0.003333, -0.010309, 1178, 53, 224
1, 24, 12, 16, 100, 3, 1, 8, 2032, 461, 0.120000, 0.721875, -0.010309, 1373, 22, 0
1, 24, 12, 16, 100, 3, 2, 8, 1996, 425, 0.230769, 0.535599, -0.010309, 1330, 46, 136
1, 24, 12, 16, 100, 3, 3, 8, 1985, 413, 0.333333, 0.141914, -0.010309, 1240, 51, 194
1, 24, 12, 16, 100, 3, 4, 8, 1979, 407, 0.428571, 0.003333, -0.010309, 1178, 53, 224
1, 24, 12, 16, 1000, 1, 1, 8, 10014, 461, 0.120000, 0.708589, -0.010309, 8496, 0, 0
1, 24, 12, 16, 1000, 1, 2, 8, 10073, 425, 0.230769, 0.506116, -0.010309, 8333, 5, 1059
1, 24, 12, 16, 1000, 1, 3, 8, 10061, 413, 0.333333, 0.133956, -0.010309, 7630, 12, 1431
1, 24, 12, 16, 1000, 1, 4, 8, 10055, 407, 0.428571, 0.003145, -0.010309, 7262, 12, 1617
1, 24, 12, 16, 1000, 2, 1, 8, 10014, 461, 0.120000, 0.708589, -0.010309, 8496, 0, 0
1, 24, 12, 16, 1000, 2, 2, 8, 10073, 425, 0.230769, 0.506116, -0.010309, 8333, 5, 1059
1, 24, 12, 16, 1000, 2, 3, 8, 10061, 413, 0.333333, 0.133956, -0.010309, 7630, 12, 1431
1, 24, 12, 16, 1000, 2, 4, 8, 10055, 407, 0.428571, 0.003145, -0.010309, 7262, 12, 1617
1, 24, 12, 16, 1000, 3, 1, 8, 10014, 461, 0.120000, 0.708589, -0.010309, 8496, 0, 0
1, 24, 12, 16, 1000, 3, 2, 8, 10073, 425, 0.230769, 0.506116, -0.010309, 8333, 5, 1059
1, 24, 12, 16, 1000, 3, 3, 8, 10061, 413, 0.333333, 0.133956, -0.010309, 7630, 12, 1431
1, 24, 12, 16, 1000, 3, 4, 8, 10055, 407, 0.428571, 0.003145, -0.010309, 7262, 12, 1617
1, 24, 12, 64, 100, 1, 1, 8, 2012, 461, 0.120000, 0.771429, -0.010309, 1373, 22, 0
1, 24, 12, 64, 100, 1, 2, 8, 1986, 425, 0.230769, 0.682566, -0.010309, 1330, 46, 136
1, 24, 12, 64, 100, 1, 3, 8, 1975, 413, 0.333333, 0.622483, -0.010309, 1240, 51, 194
1, 24, 12, 64, 100, 1, 4, 8, 1969, 407, 0.428571, 0.564407, -0.010309, 1178, 53, 224
1, 24, 12, 64, 100, 2, 1, 8, 2012, 461, 0.120000, 0.771429, -0.010309, 1373, 22, 0
1, 24, 12, 64, 100, 2, 2, 8, 1986, 425, 0.230769, 0.682566, -0.010309, 1330, 46, 136
1, 24, 12, 64, 100, 2, 3, 8, 1975, 413, 0.333333, 0.622483, -0.010309, 1240, 51, 194
1, 24, 12, 64, 100, 2, 4, 8, 1969, 407, 0.428571, 0.564407, -0.010309, 1178, 53, 224
1, 24, 12, 64, 100, 3, 1, 8, 2012, 461, 0.120000, 0.771429, -0.010309, 1373, 22, 0
1, 24, 12, 64, 100, 3, 2, 8, 1986, 425, 0.230769, 0.682566, -0.010309, 1330, 46, 136
1, 24, 12, 64, 100, 3, 3, 8, 1975, 413, 0.333333, 0.622483, -0.010309, 1240, 51, 194
1, 24, 12, 64, 100, 3, 4, 8, 1969, 407, 0.428571, 0.564407, -0.010309, 1178, 53, 224
1, 24, 12, 64, 1000, 1, 1, 8, 9839, 461, 0.120000, 0.764151, -0.010309, 8549, 20, 0
1, 24, 12, 64, 1000, 1, 2, 8, 9985, 425, 0.230769, 0.628527, -0.010309, 8336, 5, 1059
1, 24, 12, 64, 1000, 1, 3, 8, 9973, 413, 0.333333, 0.570288, -0.010309, 7630, 12, 1431
1, 24, 12, 64, 1000, 1, 4, 8, 9967, 407, 0.428571, 0.514516, -0.010309, 7262, 12, 1617
1, 24, 12, 64, 1000, 2, 1, 8, 9839, 461, 0.120000, 0.764151, -0.010309, 8549, 20, 0
1, 24, 12, 64, 1000, 2, 2, 8, 9985, 425, 0.230769, 0.628527, -0.010309, 8336, 5, 1059
1, 24, 12, 64, 1000, 2, 3, 8, 9973, 413, 0.333333, 0.570288, -0.010309, 7630, 12, 1431
1, 24, 12, 64, 1000, 2, 4, 8, 9967, 407, 0.428571, 0.514516, -0.010309, 7262, 12, 1617
1, 24, 12, 64, 1000, 3, 1, 8, 9839, 461, 0.120000, 0.764151, -0.010309, 8549, 20, 0
