N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 8, 1000, 1, 1, 8, 8041, 1547, 0.017544, 0.943582, -26.600000, 5765, 0, 0
1, 24, 12, 8, 1000, 1, 2, 8, 5885, 1039, 0.028497, 0.901786, -16.625000, 3777, 0, 0
1, 24, 12, 8, 1000, 1, 3, 8, 5028, 872, 0.040698, 0.876702, -13.400000, 3016, 144, 0
1, 24, 12, 8, 1000, 1, 4, 8, 14739, 793, 0.391975, 0.893220, -1.365591, 4642, 1598, 0
1, 24, 12, 8, 1000, 2, 1, 8, 7940, 1547, 0.015595, 0.942298, -29.222222, 5692, 0, 0
1, 24, 12, 8, 1000, 2, 2, 8, 5668, 1039, 0.025907, 0.889775, -20.076923, 3686, 0, 0
1, 24, 12, 8, 1000, 2, 3, 8, 5282, 872, 0.043605, 0.827217, -17.000000, 3011, 79, 0
1, 24, 12, 8, 1000, 2, 4, 8, 5819, 793, 0.043210, 0.652174, -18.000000, 2088, 34, 0
1, 24, 12, 8, 1000, 3, 1, 8, 7940, 1547, 0.015595, 0.942298, -29.222222, 5692, 0, 0
1, 24, 12, 8, 1000, 3, 2, 8, 5661, 1039, 0.023316, 0.894315, -20.076923, 3686, 0, 0
1, 24, 12, 8, 1000, 3, 3, 8, 5004, 872, 0.037791, 0.870993, -16.812500, 3015, 144, 0
1, 24, 12, 8, 1000, 3, 4, 8, 5537, 793, 0.043210, 0.753956, -14.666667, 2425, 103, 0
1, 24, 12, 16, 100, 1, 1, 8, 2029, 1547, 0.017544, 0.966814, -19.538462, 2, 0, 0
1, 24, 12, 16, 100, 1, 2, 8, 1632, 1039, 0.028497, 0.942647, -14.111111, 65, 0, 0
1, 24, 12, 16, 100, 1, 3, 8, 1464, 872, 0.040698, 0.920382, -11.173913, 17, 1, 0
1, 24, 12, 16, 100, 1, 4, 8, 3574, 793, 0.398148, 0.969188, -1.338624, 1, 5, 0
1, 24, 12, 16, 100, 2, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 1, 0, 0
1, 24, 12, 16, 100, 2, 2, 8, 1600, 1039, 0.025907, 0.941088, -19.692308, 66, 0, 0
1, 24, 12, 16, 100, 2, 3, 8, 1460, 872, 0.043605, 0.919290, -12.047619, 27, 1, 0
1, 24, 12, 16, 100, 2, 4, 8, 1379, 793, 0.043210, 0.871330, -11.904762, 2, 12, 0
1, 24, 12, 16, 100, 3, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 1, 0, 0
1, 24, 12, 16, 100, 3, 2, 8, 1593, 1039, 0.023316, 0.940774, -19.692308, 66, 0, 0
1, 24, 12, 16, 100, 3, 3, 8, 1471, 872, 0.040698, 0.920319, -11.681818, 27, 1, 0
1, 24, 12, 16, 100, 3, 4, 8, 1365, 793, 0.043210, 0.904927, -12.800000, 3, 5, 0
1, 24, 12, 16, 1000, 1, 1, 8, 7945, 1547, 0.017544, 0.955108, -26.600000, 5765, 0, 0
1, 24, 12, 16, 1000, 1, 2, 8, 5663, 1039, 0.028497, 0.929677, -17.733333, 3825, 0, 0
1, 24, 12, 16, 1000, 1, 3, 8, 4886, 872, 0.040698, 0.912348, -13.400000, 3016, 144, 0
1, 24, 12, 16, 1000, 1, 4, 8, 9379, 793, 0.398148, 0.974695, -0.947154, 5156, 1603, 0
1, 24, 12, 16, 1000, 2, 1, 8, 7844, 1547, 0.015595, 0.954090, -29.222222, 5692, 0, 0
1, 24, 12, 16, 1000, 2, 2, 8, 5584, 1039, 0.025907, 0.914244, -23.818182, 3674, 0, 0
1, 24, 12, 16, 1000, 2, 3, 8, 4963, 872, 0.043605, 0.897416, -18.133333, 3012, 146, 0
1, 24, 12, 16, 1000, 2, 4, 8, 4850, 793, 0.043210, 0.864268, -17.666667, 2730, 163, 0
1, 24, 12, 16, 1000, 3, 1, 8, 7844, 1547, 0.015595, 0.954090, -29.222222, 5692, 0, 0
1, 24, 12, 16, 1000, 3, 2, 8, 5597, 1039, 0.023316, 0.926686, -20.153846, 3728, 0, 0
1, 24, 12, 16, 1000, 3, 3, 8, 4862, 872, 0.037791, 0.909520, -16.812500, 3015, 144, 0
1, 24, 12, 16, 1000, 3, 4, 8, 4884, 793, 0.046296, 0.915663, -12.260870, 2999, 105, 0
1, 24, 12, 64, 100, 1, 1, 8, 2029, 1547, 0.017544, 0.966814, -19.538462, 2, 0, 0
1, 24, 12, 64, 100, 1, 2, 8, 1624, 1039, 0.028497, 0.949002, -12.550000, 69, 0, 0
1, 24, 12, 64, 100, 1, 3, 8, 1455, 872, 0.040698, 0.938252, -11.173913, 17, 1, 0
1, 24, 12, 64, 100, 1, 4, 8, 1413, 793, 0.049383, 0.932836, -9.653846, 9, 4, 0
1, 24, 12, 64, 100, 2, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 1, 0, 0
1, 24, 12, 64, 100, 2, 2, 8, 1587, 1039, 0.025907, 0.947409, -19.615385, 68, 0, 0
1, 24, 12, 64, 100, 2, 3, 8, 1451, 872, 0.043605, 0.937398, -12.047619, 27, 1, 0
1, 24, 12, 64, 100, 2, 4, 8, 1342, 793, 0.043210, 0.928000, -12.450000, 2, 10, 0
1, 24, 12, 64, 100, 3, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 1, 0, 0
1, 24, 12, 64, 100, 3, 2, 8, 1588, 1039, 0.023316, 0.947449, -16.933333, 69, 0, 0
1, 24, 12, 64, 100, 3, 3, 8, 1462, 872, 0.040698, 0.938202, -11.681818, 27, 1, 0
1, 24, 12, 64, 100, 3, 4, 8, 1357, 793, 0.043210, 0.929626, -12.142857, 3, 4, 0
1, 24, 12, 64, 1000, 1, 1, 8, 7945, 1547, 0.017544, 0.955108, -26.600000, 5765, 0, 0
1, 24, 12, 64, 1000, 1, 2, 8, 5575, 1039, 0.028497, 0.934081, -17.733333, 3825, 0, 0
1, 24, 12, 64, 1000, 1, 3, 8, 4796, 872, 0.040698, 0.921792, -13.400000, 3016, 149, 0
1, 24, 12, 64, 1000, 1, 4, 8, 4856, 793, 0.049383, 0.911722, -12.086957, 2805, 247, 0
1, 24, 12, 64, 1000, 2, 1, 8, 7844, 1547, 0.015595, 0.954090, -29.222222, 5692, 0, 0
1, 24, 12, 64, 1000, 2, 2, 8, 5501, 1039, 0.025907, 0.919075, -23.727273, 3677, 0, 0
1, 24, 12, 64, 1000, 2, 3, 8, 5046, 872, 0.043605, 0.884181, -16.117647, 2976, 182, 0
1, 24, 12, 64, 1000, 2, 4, 8, 4711, 793, 0.043210, 0.888268, -19.142857, 2730, 250, 0
1, 24, 12, 64, 1000, 3, 1, 8, 7844, 1547, 0.015595, 0.954090, -29.222222, 5692, 0, 0
1, 24, 12, 64, 1000, 3, 2, 8, 5509, 1039, 0.023316, 0.931287, -20.153846, 3728, 0, 0
1, 24, 12, 64, 1000, 3, 3, 8, 4772, 872, 0.037791, 0.919279, -16.812500, 3015, 149, 0
1, 24, 12, 64, 1000, 3, 4, 8, 4877, 793, 0.046296, 0.925844, -13.090909, 2999, 175, 0
1, 32, 16, 8, 100, 1, 1, 8, 2040, 1547, 0.017544, 0.948323, -19.538462, 0, 0, 0
1, 32, 16, 8, 100, 1, 2, 8, 1588, 1039, 0.028497, 0.914119, -14.166667, 0, 0, 0
1, 32, 16, 8, 100, 1, 3, 8, 1463, 872, 0.040698, 0.887135, -11.681818, 0, 0, 0
1, 32, 16, 8, 100, 1, 4, 8, 4248, 793, 0.395062, 0.894104, -1.042328, 0, 0, 0
1, 32, 16, 8, 100, 2, 1, 8, 2012, 1547, 0.015595, 0.947457, -23.090909, 0, 0, 0
1, 32, 16, 8, 100, 2, 2, 8, 1552, 1039, 0.025907, 0.905689, -18.214286, 0, 0, 0
1, 32, 16, 8, 100, 2, 3, 8, 1449, 872, 0.043605, 0.860577, -12.600000, 0, 0, 0
1, 32, 16, 8, 100, 2, 4, 8, 1435, 793, 0.043210, 0.682235, -14.000000, 0, 0, 0
1, 32, 16, 8, 100, 3, 1, 8, 2012, 1547, 0.015595, 0.947457, -23.090909, 0, 0, 0
1, 32, 16, 8, 100, 3, 2, 8, 1547, 1039, 0.023316, 0.911345, -18.285714, 0, 0, 0
1, 32, 16, 8, 100, 3, 3, 8, 1462, 872, 0.040698, 0.886867, -11.130435, 0, 0, 0
1, 32, 16, 8, 100, 3, 4, 8, 1425, 793, 0.043210, 0.807370, -12.142857, 0, 0, 0
1, 32, 16, 8, 1000, 1, 1, 8, 6079, 1547, 0.017544, 0.945143, -31.111111, 3690, 0, 0
1, 32, 16, 8, 1000, 1, 2, 8, 4727, 1039, 0.028497, 0.907285, -16.352941, 2614, 0, 0
1, 32, 16, 8, 1000, 1, 3, 8, 4265, 872, 0.043605, 0.884129, -11.400000, 2208, 61, 0
1, 32, 16, 8, 1000, 1, 4, 8, 14938, 793, 0.391975, 0.890229, -2.081522, 357, 0, 0
1, 32, 16, 8, 1000, 2, 1, 8, 6002, 1547, 0.015595, 0.943698, -34.625000, 3650, 0, 0
1, 32, 16, 8, 1000, 2, 2, 8, 4551, 1039, 0.025907, 0.894700, -19.071429, 2523, 0, 0
1, 32, 16, 8, 1000, 2, 3, 8, 4425, 872, 0.043605, 0.823572, -12.952381, 2062, 0, 0
1, 32, 16, 8, 1000, 2, 4, 8, 5462, 793, 0.043210, 0.657012, -18.666667, 396, 0, 240
1, 32, 16, 8, 1000, 3, 1, 8, 6190, 1547, 0.017544, 0.919028, -27.300000, 3575, 0, 0
