N, ROB size, RS size, Cache Size, Unrolls, Optimization Lvl, Cycles, Instructions, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 8, 16, 3, 8, 315, 77, 0.777070, 0.000000, 0, 0, 0
1, 32, 8, 16, 4, 1, 278, 74, 0.676471, 0.000000, 17, 0, 0
1, 32, 8, 16, 4, 2, 278, 74, 0.676471, 0.000000, 17, 0, 0
1, 32, 8, 16, 4, 3, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 8, 16, 4, 4, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 8, 16, 4, 5, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 8, 16, 4, 6, 277, 74, 0.640741, 0.000000, 18, 0, 0
1, 32, 8, 16, 4, 7, 245, 77, 0.699482, 0.000000, 63, 0, 0
1, 32, 8, 16, 4, 8, 245, 77, 0.699482, 0.000000, 63, 0, 0
1, 32, 8, 64, 1, 1, 242, 98, 0.887967, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 2, 242, 98, 0.887967, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 3, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 4, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 5, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 6, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 7, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 8, 64, 1, 8, 243, 98, 0.888430, 0.000000, 0, 0, 0
1, 32, 8, 64, 2, 1, 199, 82, 0.782828, 0.000000, 2, 0, 0
1, 32, 8, 64, 2, 2, 199, 82, 0.782828, 0.000000, 2, 0, 0
1, 32, 8, 64, 2, 3, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 8, 64, 2, 4, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 8, 64, 2, 5, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 8, 64, 2, 6, 202, 82, 0.800995, 0.000000, 9, 0, 0
1, 32, 8, 64, 2, 7, 180, 83, 0.822086, 0.000000, 24, 0, 0
1, 32, 8, 64, 2, 8, 180, 83, 0.822086, 0.000000, 24, 0, 0
1, 32, 8, 64, 3, 1, 244, 75, 0.823045, 0.000000, 0, 0, 0
1, 32, 8, 64, 3, 2, 244, 75, 0.823045, 0.000000, 0, 0, 0
